Tipo de Publicacion,Tipo de Propiedad,Direccion,Numero de Piezas,Numero de Banos,M2 Utiles,M2 Totales,Precio en Pesos,Precio en UF,Fecha de Publicacion,Fecha de Extraccion,Lat,Lng,Estacionamiento Incluido,Bodega,Condicion,Codigo,Url
venta,departamento,"El Golf, Barrio El Golf, Las Condes",3.0,4.0,140.0,162.0,391860150.0,13750.0,2020-03-01,2020-03-06,-33.4125061,-70.5880432,True,,Usado,5464603,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5464603-el-golf-uda#position=41&type=item&tracking_id=ff100fc0-7e40-4b4c-9a50-9f2289aaf226
venta,departamento,"Club De Golf Los Leones / Vespucio Plena Vista Forestal Al Club, Silencioso, Parque Arauco, Las Condes",3.0,4.0,140.0,184.0,470232180.0,16500.0,2020-03-01,2020-03-06,-33.4060631,-70.587059,True,,Usado,5464731,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5464731-club-de-golf-los-leones-vespucio-plena-vista-forestal-al-club-silencioso-uda#position=42&type=item&tracking_id=ff100fc0-7e40-4b4c-9a50-9f2289aaf226
venta,departamento,"Martín De Zamora / / Magallanes, Rotonda Atenas, Las Condes",3.0,2.0,100.0,108.0,253640388.0,8900.0,2020-03-05,2020-03-06,-33.4155998,-70.5599976,True,,Usado,5144717,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5144717-martin-de-zamora-magallanes-uda#position=1&type=item&tracking_id=0703da9d-558a-4a48-9edc-dab252629007
venta,departamento,"Calle Hermanos Cabot / Kennedy / Colegio Alemán, Parque Arauco, Las Condes",3.0,2.0,98.0,118.0,284419222.0,9980.0,2020-03-05,2020-03-06,-33.3957481,-70.5621414,True,,Usado,5246891,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5246891-calle-hermanos-cabot-kennedy-colegio-aleman-uda#position=2&type=item&tracking_id=0703da9d-558a-4a48-9edc-dab252629007
venta,departamento,"Se Aceptan Ofertas / Oportunidad En Las Condes, Rotonda Atenas, Las Condes",3.0,2.0,75.0,80.0,158453995.0,5560.0,2020-03-04,2020-03-06,-33.4173126,-70.5566559,False,,Usado,5456628,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5456628-se-aceptan-ofertas-oportunidad-en-las-condes-uda#position=3&type=item&tracking_id=0703da9d-558a-4a48-9edc-dab252629007
venta,departamento,"Los Militares / Azucena C_d983774, Nueva Las Condes, Las Condes",3.0,2.0,124.0,144.0,350394221.0,12295.0,2020-03-05,2020-03-06,-33.4067001,-70.5749969,True,,Usado,5472104,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5472104-los-militaresazucena-c_d983774-uda#position=4&type=item&tracking_id=0703da9d-558a-4a48-9edc-dab252629007
venta,departamento,"Av. Tomas Moro / Colon / Rotonda Atenas, Rotonda Atenas, Las Condes",3.0,2.0,110.0,120.0,216591792.0,7600.0,2020-03-02,2020-03-06,-33.4199181,-70.5534744,True,,Usado,5465405,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5465405-av-tomas-moro-colon-rotonda-atenas-uda#position=5&type=item&tracking_id=0703da9d-558a-4a48-9edc-dab252629007
venta,departamento,"S. Fontecilla / Colón C_d983640, Vaticano, Las Condes",3.0,2.0,110.0,140.0,242098325.0,8495.0,2020-03-05,2020-03-06,-33.4245987,-70.5891037,True,,Usado,5472068,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5472068-s-fontecilla-colon-c_d983640-uda#position=6&type=item&tracking_id=0703da9d-558a-4a48-9edc-dab252629007
venta,departamento,"Tomas Moro / Cristobal Colón, Rotonda Atenas, Las Condes",3.0,2.0,92.57,117.62,216591792.0,7600.0,2020-03-05,2020-03-06,-33.4189949,-70.5535049,True,,Usado,5322766,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5322766-tomas-moro-cristobal-colon-uda#position=8&type=item&tracking_id=0703da9d-558a-4a48-9edc-dab252629007
venta,departamento,"Presidente Riesco Con Gerónimo De Alderete, Las Condes",3.0,2.0,93.0,104.0,256205291.0,8990.0,2020-03-03,2020-03-06,-33.3965815,-70.5602846,False,,Usado,,https://www.portalinmobiliario.com/MLC-521198814-departamento-en-venta-de-3-dormitorios-en-las-condes-_JM#position=9&type=item&tracking_id=0703da9d-558a-4a48-9edc-dab252629007
venta,departamento,"Camino Las Vertientes, Las Condes",3.0,2.0,90.0,105.0,250163520.0,8778.0,2020-03-03,2020-03-06,-33.3948134,-70.5144363,True,,Usado,,https://www.portalinmobiliario.com/MLC-521195438-departamento-en-venta-de-3-dormitorios-en-las-condes-_JM#position=10&type=item&tracking_id=0703da9d-558a-4a48-9edc-dab252629007
venta,departamento,"Tomas Moro / Cristobal Colón, Rotonda Atenas, Las Condes",3.0,2.0,92.57,117.62,216591792.0,7600.0,2020-03-05,2020-03-06,-33.4189949,-70.5535049,True,,Usado,5189998,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5189998-tomas-moro-cristobal-colon-uda#position=11&type=item&tracking_id=0703da9d-558a-4a48-9edc-dab252629007
venta,departamento,"Colón / Sanchez Fontecilla C_997124, Vaticano, Las Condes",3.0,2.0,110.0,140.0,242240820.0,8500.0,2020-03-05,2020-03-06,-33.4261017,-70.5905991,True,,Usado,5478362,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5478362-colonsanchez-fontecilla-c_997124-uda#position=12&type=item&tracking_id=0703da9d-558a-4a48-9edc-dab252629007
venta,departamento,"Los Militares C_997258, Nueva Las Condes, Las Condes",3.0,2.0,124.0,144.0,350536716.0,12300.0,2020-03-06,2020-03-06,-33.4081993,-70.5764999,True,,Usado,5478462,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5478462-los-militares-c_997258-uda#position=13&type=item&tracking_id=0703da9d-558a-4a48-9edc-dab252629007
venta,departamento,"El Golf, Barrio El Golf, Las Condes",3.0,2.0,140.0,150.0,427483800.0,15000.0,2020-03-05,2020-03-06,-33.4111927,-70.5884053,True,,Usado,,https://www.portalinmobiliario.com/MLC-521335149-departamento-en-venta-de-3-dormitorios-en-las-condes-_JM#position=14&type=item&tracking_id=0703da9d-558a-4a48-9edc-dab252629007
venta,departamento,"Parque Arauco - Parque Arauco, Parque Arauco, Las Condes",3.0,2.0,89.0,95.0,205192224.0,7200.0,2020-03-03,2020-03-06,-33.3997993,-70.5737991,True,,Usado,5471279,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5471279-parque-arauco-parque-arauco-uda#position=15&type=item&tracking_id=0703da9d-558a-4a48-9edc-dab252629007
venta,departamento,"Martín Alonso Pinzón / Martín De Mujica, Las Condes",3.0,2.0,81.0,95.0,213741900.0,7500.0,2020-03-02,2020-03-06,-33.4202728,-70.5698318,True,,Usado,5466979,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5466979-martin-alonso-pinzon-martin-de-mujica-uda#position=16&type=item&tracking_id=0703da9d-558a-4a48-9edc-dab252629007
venta,departamento,"Apoquindo, Metro Manquehue - Apumanque, Las Condes",3.0,2.0,280.0,,538629588.0,18900.0,2020-03-02,2020-03-06,-33.4085999,-70.5678024,True,,Usado,5465731,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5465731-apoquindo-uda#position=17&type=item&tracking_id=0703da9d-558a-4a48-9edc-dab252629007
venta,departamento,"San Damián / Fray León C_d983433, Mall Sport, Las Condes",3.0,2.0,198.0,210.0,477214415.0,16745.0,2020-03-05,2020-03-06,-33.3728981,-70.5155029,False,,Usado,5472031,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5472031-san-damian-fray-leon-c_d983433-uda#position=18&type=item&tracking_id=0703da9d-558a-4a48-9edc-dab252629007
venta,departamento,"Las Verbenas / Padre Hurtado, Alto Las Condes, Las Condes",3.0,2.0,97.0,112.0,270711241.0,9499.0,2020-03-04,2020-03-06,-33.3936996,-70.5462036,True,,Usado,5474297,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5474297-las-verbenas-padre-hurtado-uda#position=19&type=item&tracking_id=0703da9d-558a-4a48-9edc-dab252629007
venta,departamento,"Venta Departamento 3d, 2b, Flor De Azucena, Cerca Metro Manquehue, Nueva Las Condes, Las Condes",3.0,2.0,77.0,77.0,213741900.0,7500.0,2020-03-03,2020-03-06,-33.4091034,-70.5733032,True,,Usado,5470628,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5470628-venta-departamento-3d-2b-flor-de-azucena-cerca-metro-manquehue-uda#position=20&type=item&tracking_id=0703da9d-558a-4a48-9edc-dab252629007
venta,departamento,"Nva. Las Condes - Saturno, Metro Manquehue - Apumanque, Las Condes",3.0,2.0,140.0,160.0,364501187.0,12790.0,2020-02-29,2020-03-06,-33.4065742,-70.5703888,True,,Usado,5464415,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5464415-nva-las-condes-saturno-uda#position=21&type=item&tracking_id=0703da9d-558a-4a48-9edc-dab252629007
venta,departamento,"Club De Golf Los Leones - Isidora Goyene, Barrio El Golf, Las Condes",3.0,2.0,126.0,138.0,327737580.0,11500.0,2020-03-03,2020-03-06,-33.4124985,-70.5904999,True,,Usado,5471355,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5471355-club-de-golf-los-leones-isidora-goyene-uda#position=22&type=item&tracking_id=0703da9d-558a-4a48-9edc-dab252629007
venta,departamento,"San Damian / Las Condes C_996917, San Damián, Las Condes",3.0,2.0,198.0,210.0,477356910.0,16750.0,2020-03-05,2020-03-06,-33.3744011,-70.5169983,False,,Usado,5478290,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5478290-san-damian-las-condes-c_996917-uda#position=23&type=item&tracking_id=0703da9d-558a-4a48-9edc-dab252629007
venta,departamento,"La Cabaña 123, Mall Sport, Las Condes",3.0,2.0,100.0,127.0,270739740.0,9500.0,2020-03-04,2020-03-06,-33.3716164,-70.5127258,True,,Usado,5067923,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5067923-la-cabana-123-uda#position=24&type=item&tracking_id=0703da9d-558a-4a48-9edc-dab252629007
venta,departamento,"San Crescente / Callao C_d980981, Barrio El Golf, Las Condes",3.0,2.0,198.0,,357518951.0,12545.0,2020-03-05,2020-03-06,-33.4160004,-70.5939026,True,,Usado,5471927,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5471927-san-crescentecallao-c_d980981-uda#position=25&type=item&tracking_id=0703da9d-558a-4a48-9edc-dab252629007
venta,departamento,"Gerónimo De Alderete - Capitán Crosbie, Las Condes",3.0,2.0,138.0,174.0,413234340.0,14500.0,2020-03-05,2020-03-06,-33.3939018,-70.5593033,True,,Usado,5475349,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5475349-geronimo-de-alderete-capitan-crosbie-uda#position=26&type=item&tracking_id=0703da9d-558a-4a48-9edc-dab252629007
venta,departamento,"Propiedad En Marco Polo / Metro Colon, Las Condes",3.0,2.0,89.0,95.0,169853563.0,5960.0,2020-03-04,2020-03-06,-33.4256735,-70.588201,True,1.0,Usado,307,https://www.portalinmobiliario.com/MLC-521296417-propiedad-en-marco-polo-metro-colon-_JM#position=28&type=item&tracking_id=0703da9d-558a-4a48-9edc-dab252629007
venta,departamento,"Colon / Manquehue, Rotonda Atenas, Las Condes",3.0,2.0,105.0,120.0,249365550.0,8750.0,2020-03-03,2020-03-06,-33.4173012,-70.5621033,False,,Usado,5469584,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5469584-colonmanquehue-uda#position=29&type=item&tracking_id=0703da9d-558a-4a48-9edc-dab252629007
venta,departamento,"San Cresente / Napoleon C_994465, Barrio El Golf, Las Condes",3.0,2.0,198.0,,357661446.0,12550.0,2020-03-05,2020-03-06,-33.4174995,-70.5953979,True,,Usado,5478038,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5478038-san-cresente-napoleon-c_994465-uda#position=30&type=item&tracking_id=0703da9d-558a-4a48-9edc-dab252629007
venta,departamento,"Rotonda Atenas - Tomás Moro / Martín Alons, Rotonda Atenas, Las Condes",3.0,2.0,100.0,110.0,213029427.0,7475.0,2020-03-03,2020-03-06,-33.4191017,-70.5529022,True,,Usado,5471134,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5471134-rotonda-atenas-tomas-moromartin-alons-uda#position=31&type=item&tracking_id=0703da9d-558a-4a48-9edc-dab252629007
venta,departamento,"Sebastián Elcano / M. Alonso Pinzón, Las Condes",3.0,2.0,80.0,94.0,213741900.0,7500.0,2020-03-06,2020-03-06,-33.4199982,-70.5698013,True,,Usado,5479025,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5479025-sebastian-elcano-m-alonso-pinzon-uda#position=32&type=item&tracking_id=0703da9d-558a-4a48-9edc-dab252629007
venta,departamento,"Cerro El Plomo / Nuestra Señora Del Rosario, Las Condes",3.0,2.0,100.0,110.0,252215442.0,8850.0,2020-03-05,2020-03-06,-33.40205,-70.5646896,True,,Usado,5438503,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5438503-cerro-el-plomo-nuestra-senora-del-rosario-uda#position=33&type=item&tracking_id=0703da9d-558a-4a48-9edc-dab252629007
venta,departamento,"Estadio Español / Metro Escuela Militar, Metro Escuela Militar, Las Condes",3.0,2.0,190.0,,299238660.0,10500.0,2020-03-03,2020-03-06,-33.4146996,-70.5810013,True,,Usado,5469221,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5469221-estadio-espanolmetro-escuela-militar-uda#position=34&type=item&tracking_id=0703da9d-558a-4a48-9edc-dab252629007
venta,departamento,"Martín Alonso Pinzón, Rotonda Atenas, Las Condes",3.0,2.0,82.0,89.0,193792656.0,6800.0,2020-03-04,2020-03-06,-33.4191246,-70.5593796,True,,Usado,5408510,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5408510-martin-alonso-pinzon-uda#position=36&type=item&tracking_id=0703da9d-558a-4a48-9edc-dab252629007
venta,departamento,"Piacenza 1137 - Departamento 51, Rotonda Atenas, Las Condes",3.0,2.0,95.0,115.0,219441684.0,7700.0,2020-03-06,2020-03-06,-33.4189224,-70.5591965,True,,Usado,4754901,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/4754901-piacenza-1137-departamento-51-uda#position=37&type=item&tracking_id=0703da9d-558a-4a48-9edc-dab252629007
venta,departamento,"Neveria / Coronel Pereira, Las Condes",3.0,2.0,116.0,132.0,299238660.0,10500.0,2020-03-02,2020-03-06,-33.4134099,-70.578655,True,,Usado,,https://www.portalinmobiliario.com/MLC-521148483-departamento-en-venta-de-3-dormitorios-en-las-condes-_JM#position=38&type=item&tracking_id=0703da9d-558a-4a48-9edc-dab252629007
venta,departamento,"Propiedad En Colon / Marco Polo, Las Condes",3.0,2.0,160.0,170.0,376185744.0,13200.0,2020-03-04,2020-03-06,-33.4254338,-70.5885146,True,1.0,Usado,4151,https://www.portalinmobiliario.com/MLC-521254594-propiedad-en-colon-marco-polo-_JM#position=40&type=item&tracking_id=0703da9d-558a-4a48-9edc-dab252629007
venta,departamento,"Colon / Sebastian El Cano C_996907, Las Condes",3.0,2.0,118.0,128.0,273276144.0,9589.0,2020-03-05,2020-03-06,-33.4207001,-70.5712967,True,,Usado,5478284,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5478284-colon-sebastian-el-cano-c_996907-uda#position=41&type=item&tracking_id=0703da9d-558a-4a48-9edc-dab252629007
venta,departamento,"Pinzón / Colón C_d983423, Las Condes",3.0,2.0,118.0,128.0,273133649.0,9584.0,2020-03-05,2020-03-06,-33.4192009,-70.5698013,True,,Usado,5472025,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5472025-pinzoncolon-c_d983423-uda#position=42&type=item&tracking_id=0703da9d-558a-4a48-9edc-dab252629007
venta,departamento,"Martín De Zamora, Las Condes",3.0,2.0,100.0,115.0,242240820.0,8500.0,2020-03-06,2020-03-06,-33.4163017,-70.5702972,False,,Usado,4802360,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/4802360-martin-de-zamora-uda#position=43&type=item&tracking_id=0703da9d-558a-4a48-9edc-dab252629007
venta,departamento,"***e. Foster / Categoría / Tranquilidad Total***, Barrio El Golf, Las Condes",3.0,2.0,150.0,150.0,384735420.0,13500.0,2020-03-05,2020-03-06,-33.4140472,-70.5946884,False,,Usado,5455310,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5455310-e-foster-categoria-tranquilidad-total-uda#position=44&type=item&tracking_id=0703da9d-558a-4a48-9edc-dab252629007
venta,departamento,"Estoril - Estoril / Clínica Las Condes, Estoril, Las Condes",3.0,2.0,148.0,238.0,512980560.0,18000.0,2020-03-03,2020-03-06,-33.3877983,-70.5289001,True,,Usado,5471489,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5471489-estoril-estorilclinica-las-condes-uda#position=45&type=item&tracking_id=0703da9d-558a-4a48-9edc-dab252629007
venta,departamento,"Peña Otaegui / Vital Apoquindo C_d983794, Los Dominicos, Las Condes",3.0,2.0,111.0,120.0,245660690.0,8620.0,2020-03-05,2020-03-06,-33.4121017,-70.5282974,True,,Usado,5472114,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5472114-pena-otaeguivital-apoquindo-c_d983794-uda#position=46&type=item&tracking_id=0703da9d-558a-4a48-9edc-dab252629007
venta,departamento,"Neveria, Metro Escuela Militar, Las Condes",3.0,2.0,82.0,,182393088.0,6400.0,2020-03-04,2020-03-06,-33.4152985,-70.5821991,True,,Usado,5473193,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5473193-neveria-uda#position=47&type=item&tracking_id=0703da9d-558a-4a48-9edc-dab252629007
venta,departamento,"Vital Apoquindo C_997278, Los Dominicos, Las Condes",3.0,2.0,111.0,120.0,245803185.0,8625.0,2020-03-06,2020-03-06,-33.4136009,-70.5298004,True,,Usado,5478474,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5478474-vital-apoquindo-c_997278-uda#position=48&type=item&tracking_id=0703da9d-558a-4a48-9edc-dab252629007
venta,departamento,"Manquehue Norte C_996637, Parque Arauco, Las Condes",3.0,2.0,112.0,132.0,296388768.0,10400.0,2020-03-05,2020-03-06,-33.4006004,-70.5700989,True,,Usado,5478216,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5478216-manquehue-norte-c_996637-uda#position=49&type=item&tracking_id=0703da9d-558a-4a48-9edc-dab252629007
venta,departamento,"Los Militares / Manquehue C_d983153, Parque Arauco, Las Condes",3.0,2.0,112.0,132.0,296246273.0,10395.0,2020-03-05,2020-03-06,-33.3991013,-70.5686035,True,,Usado,5472003,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5472003-los-militaresmanquehue-c_d983153-uda#position=50&type=item&tracking_id=0703da9d-558a-4a48-9edc-dab252629007
venta,departamento,"Alonso De Córdova 4500, Parque Arauco, Las Condes",3.0,3.0,140.0,149.0,299238660.0,10500.0,2020-03-02,2020-03-06,-33.4048691,-70.5821838,True,,Usado,5465482,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5465482-alonso-de-cordova-4500-uda#position=2&type=item&tracking_id=0c53a871-a064-4fc0-b82a-fc46c6b13a61
venta,departamento,"Metro Manquehue / Calle El Director, Metro Manquehue - Apumanque, Las Condes",3.0,3.0,92.0,107.0,260765118.0,9150.0,2020-02-29,2020-03-06,-33.412796,-70.5679321,True,,Usado,5463781,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5463781-metro-manquehue-calle-el-director-uda#position=3&type=item&tracking_id=0c53a871-a064-4fc0-b82a-fc46c6b13a61
venta,departamento,"Chares Hamilton / San Damian, San Damián, Las Condes",3.0,3.0,367.0,474.0,1393597188.0,48900.0,2020-03-02,2020-03-06,-33.3847847,-70.5194092,False,,Usado,4721237,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/4721237-chares-hamilton-san-damian-uda#position=5&type=item&tracking_id=0c53a871-a064-4fc0-b82a-fc46c6b13a61
venta,departamento,"Torcazas Entre P. Riesco Y Avda. Apoquindo, Barrio El Golf, Las Condes",3.0,4.0,155.0,225.0,441733260.0,15500.0,2020-02-28,2020-03-06,-33.4124222,-70.5893784,False,,Usado,5462568,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5462568-torcazas-entre-p-riesco-y-avda-apoquindo-uda#position=6&type=item&tracking_id=0c53a871-a064-4fc0-b82a-fc46c6b13a61
venta,departamento,"San Damian - San Damián, San Damián, Las Condes",3.0,3.0,200.0,210.0,477356910.0,16750.0,2020-03-03,2020-03-06,-33.3795013,-70.5233002,True,,Usado,5471483,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5471483-san-damian-san-damian-uda#position=7&type=item&tracking_id=0c53a871-a064-4fc0-b82a-fc46c6b13a61
